ds	vid	docid	20191224	20191225	20191226	20191227
20191224	1688851811136648	w2_AIgA9AZHAHQ0mBycAcbT4yEFuMgLl	1688851811136648	1688851811136648	1688851811136648	1688851811136648
20191224	1688851811136648	w2_AIgA9AZHAHQ0mBycAcbT4yEFuMgLl	1688851811136648	1688851811136648	1688851811136648	1688851811136648
20191224	1688851811136648	w2_AIgA9AZHAHQ0mBycAcbT4yEFuMgLl	1688851811136648	1688851811136648	1688851811136648	1688851811136648
20191224	1688851811136648	w2_AIgA9AZHAHQ0mBycAcbT4yEFuMgLl	1688851811136648	1688851811136648	1688851811136648	1688851811136648
20191224	1688851811136648	w2_AIgA9AZHAHQ0mBycAcbT4yEFuMgLl	1688851811136648	1688851811136648	1688851811136648	1688851811136648
20191224	1688851811136648	w2_AIgA9AZHAHQ0mBycAcbT4yEFuMgLl	1688851811136648	1688851811136648	1688851811136648	1688851811136648
20191224	1688851811136648	w2_AIgA9AZHAHQ0mBycAcbT4yEFuMgLl	1688851811136648	1688851811136648	1688851811136648	1688851811136648
20191224	1688851811136648	w2_AIgA9AZHAHQ0mBycAcbT4yEFuMgLl	1688851811136648	1688851811136648	1688851811136648	1688851811136648
20191224	1688851811136648	w2_AIgA9AZHAHQ0mBycAcbT4yEFuMgLl	1688851811136648	1688851811136648	1688851811136648	1688851811136648
20191224	1688851811136648	w2_AIgA9AZHAHQ0mBycAcbT4yEFuMgLl	1688851811136648	1688851811136648	1688851811136648	1688851811136648
20191224	1688851811136648	w2_AIgA9AZHAHQ0mBycAcbT4yEFuMgLl	1688851811136648	1688851811136648	1688851811136648	1688851811136648
20191223	1688851811179654	w2_AIYAnAZIAHQfT1CT6K7StGLDC7Tmt	\N	\N	\N	\N
20191224	1688851811224584	e2_AAgATAZJAHQrTic8y8RTKSGThwvDm	1688851811224584	\N	\N	\N
20191224	1688851811224584	e2_AAgATAZJAHQrTic8y8RTKSGThwvDm	1688851811224584	\N	\N	\N
20191223	1688851811250371	e2_AMMAsAZJAHQhTAgkQRRQyub0ajRSN	1688851811250371	\N	1688851811250371	\N
20191223	1688851811256084	e2_ABQAxwZJAHQYz3xaQCtQH2PiwZARt	\N	\N	1688851811256084	\N
20191223	1688851811256084	w2_ABQAxwZJAHQiPtCtUeCQ8e6UhwZ1O	\N	\N	1688851811256084	\N
20191223	1688851811306166	e2_ALYAigZKAHQZD4J1McaQ6OcZCMAAP	\N	1688851811306166	1688851811306166	\N
20191223	1688851811306166	e2_ALYAigZKAHQZD4J1McaQ6OcZCMAAP	\N	1688851811306166	1688851811306166	\N
20191223	1688851811421705	w2_AAkATgZMAHQynQF8cVuQSaU4YO4W5	\N	\N	1688851811421705	\N
20191223	1688851811421705	e2_AAkATgZMAHQX6ueNu5cSE25VOoG0M	\N	\N	1688851811421705	\N
20191223	1688851811584882	e2_AHIAywZOAHQJoyBsToBRlOQNnvzXd	\N	\N	\N	\N
20191223	1688851811584882	w2_AHIAywZOAHQQfxIPmplRM0Aw0FcRM	\N	\N	\N	\N
20191223	1688851811584882	w2_AHIAywZOAHQ9H9S1pQmQ1yJnpY1io	\N	\N	\N	\N
20191223	1688851811585063	w2_ACcAzAZOAHQi082YsZsR1WaJvWARB	1688851811585063	\N	\N	\N
20191223	1688851811679108	w2_AIQAOwZQAHQnkQNITYHQMeU5bTjst	\N	\N	\N	\N
20191223	1688851811679108	e2_AIQAOwZQAHQNVfdYQypTpugIaNLNP	\N	\N	\N	\N
20191224	1688851811689314	e2_AGIAYwZQAHQrkqnb9dcRhmu5aGX5r	1688851811689314	\N	\N	\N
20191224	1688851811815102	e2_AL4ATgZSAHQ5k4YPM5zR0Gt85YBju	1688851811815102	\N	\N	1688851811815102
20191224	1688851811815102	e2_AL4ATgZSAHQ5k4YPM5zR0Gt85YBju	1688851811815102	\N	\N	1688851811815102
20191224	1688851811815102	w2_AL4ATgZSAHQcDECR0UHSUuYvdD8Z9	1688851811815102	\N	\N	1688851811815102
20191224	1688851811815102	w2_AL4ATgZSAHQcDECR0UHSUuYvdD8Z9	1688851811815102	\N	\N	1688851811815102
20191223	1688851811873318	w2_ACYAMgZTAHQJBFPp9cLQiS1RDvQKT	\N	\N	\N	\N
20191223	1688851811929921	e2_AEEADwZUAHQhIahlS1mQfqH5I0xoI	1688851811929921	1688851811929921	1688851811929921	1688851811929921
20191223	1688851811929921	w2_AEEADwZUAHQxS2TvDPIR92qXO50lp	1688851811929921	1688851811929921	1688851811929921	1688851811929921
20191224	1688851811940713	w2_AGkAOQZUAHQ9X5JvmCJSfWY0BkkA6	1688851811940713	1688851811940713	1688851811940713	1688851811940713
20191224	1688851811940713	w2_AGkAOQZUAHQ9X5JvmCJSfWY0BkkA6	1688851811940713	1688851811940713	1688851811940713	1688851811940713
20191224	1688851811940713	w2_AGkAOQZUAHQ9X5JvmCJSfWY0BkkA6	1688851811940713	1688851811940713	1688851811940713	1688851811940713
20191224	1688851811940713	w2_AGkAOQZUAHQ9X5JvmCJSfWY0BkkA6	1688851811940713	1688851811940713	1688851811940713	1688851811940713
20191223	1688851812016180	e2_ADQAYAZVAHQ8iIxZJjgTUWGqwjC0f	\N	\N	\N	\N
20191223	1688851812105977	e2_APkAvgZWAHQOgU22X1hSba40hEFTi	1688851812105977	\N	\N	\N
20191223	1688851812141907	w2_AFMASwZXAHQ0BdFOscmRdGsrDLpz2	\N	\N	\N	\N
20191223	1688851812141907	e2_AFMASwZXAHQpr0pXGh8TDqwzM7X4f	\N	\N	\N	\N
20191224	1688851812142768	w2_ALAATgZXAHQ5tHER1zVQ7WqmIvvmh	1688851812142768	\N	\N	\N
20191224	1688851812142768	w2_ALAATgZXAHQ5tHER1zVQ7WqmIvvmh	1688851812142768	\N	\N	\N
20191223	1688851812146395	e2_ANsAXAZXAHQztUpOYHUSPiM6wr8YY	\N	\N	\N	\N
20191223	1688851812190977	e2_AAEACwZYAHQ8WLqbn31RriL0eyxoi	\N	\N	\N	\N
20191223	1688851812190977	e2_AAEACwZYAHQgG8lACVRSEOpK6reqk	\N	\N	\N	\N
20191224	1688851812210640	w2_ANAAVwZYAHQUzQpJZC2Tnay3HMLl7	1688851812210640	\N	1688851812210640	\N
20191224	1688851812210640	w2_ANAAVwZYAHQUzQpJZC2Tnay3HMLl7	1688851812210640	\N	1688851812210640	\N
20191223	1688851812210642	e2_ANIAVwZYAHQKq4pjBwlQpuhV2oIGo	\N	\N	\N	\N
20191223	1688851812210913	w2_AOEAWAZYAHQ30dHsJdVQJGk7v3tWj	1688851812210913	1688851812210913	\N	\N
20191223	1688851812210913	w2_AOEAWAZYAHQ30dHsJdVQJGk7v3tWj	1688851812210913	1688851812210913	\N	\N
20191223	1688851812210913	w2_AOEAWAZYAHQbhQ0bSmNQAyB6XrxwR	1688851812210913	1688851812210913	\N	\N
20191223	1688851812210913	w2_AOEAWAZYAHQbhQ0bSmNQAyB6XrxwR	1688851812210913	1688851812210913	\N	\N
20191223	1688851812216375	w2_ADcAbgZYAHQxkzd1uAhQ3u9AK8V1D	1688851812216375	1688851812216375	1688851812216375	1688851812216375
20191223	1688851812216375	w2_ADcAbgZYAHQxkzd1uAhQ3u9AK8V1D	1688851812216375	1688851812216375	1688851812216375	1688851812216375
20191223	1688851812216375	w2_ADcAbgZYAHQm20W4OnuR4Glo5syax	1688851812216375	1688851812216375	1688851812216375	1688851812216375
20191223	1688851812216375	w2_ADcAbgZYAHQm20W4OnuR4Glo5syax	1688851812216375	1688851812216375	1688851812216375	1688851812216375
20191223	1688851812221468	w2_ABwAggZYAHQWpRjTqiyRCeGxi4fJz	\N	\N	\N	1688851812221468
20191223	1688851812221468	w2_ABwAggZYAHQWpRjTqiyRCeGxi4fJz	\N	\N	\N	1688851812221468
20191223	1688851812222543	e2_AE8AhgZYAHQAks817h5TF0Kz1zIFI	\N	\N	\N	\N
20191224	1688851812224770	e2_AAIAjwZYAHQtevz2X2dQB2fOhmAJV	1688851812224770	\N	\N	\N
20191224	1688851812224770	e2_AAIAjwZYAHQtevz2X2dQB2fOhmAJV	1688851812224770	\N	\N	\N
20191224	1688851812224921	w2_AJkAjwZYAHQ2qE2h0SCToSbtOC7wa	1688851812224921	\N	1688851812224921	\N
20191224	1688851812224921	w2_AJkAjwZYAHQ2qE2h0SCToSbtOC7wa	1688851812224921	\N	1688851812224921	\N
20191224	1688851812224921	w2_AJkAjwZYAHQ2qE2h0SCToSbtOC7wa	1688851812224921	\N	1688851812224921	\N
20191224	1688851812224921	w2_AJkAjwZYAHQ2qE2h0SCToSbtOC7wa	1688851812224921	\N	1688851812224921	\N
20191223	1688851812781733	e2_AKUADgZhAHQ0ydeM9hRSjaWuXr1Hq	\N	\N	\N	\N
20191223	1688851812798291	w2_AFMATwZhAHQPlaegO0HRySAn2qhtd	\N	\N	\N	\N
20191224	1688851812975749	w2_AIUABAZkAHQKw02xw0fRPm2tpuCGq	1688851812975749	\N	\N	\N
20191224	1688851813294514	w2_ALIA4QZoAHQwmMbo1OIQUKgB1u1ta	1688851813294514	1688851813294514	1688851813294514	\N
20191223	1688851813305671	w2_AEcADQZpAHQJBChqpgNRu2i36Ts78	\N	\N	\N	\N
20191223	1688851813333122	w2_AIIAeAZpAHQIfTRei9LTuSBPMdbS1	\N	\N	\N	\N
20191223	1688851813333122	w2_AIIAeAZpAHQmWz96ELfT7WRx7xOEb	\N	\N	\N	\N
20191224	1688851813341742	e2_AC4AmgZpAHQtFtQgBzYQbCFMAoNxf	1688851813341742	\N	\N	\N
20191224	1688851813341742	e2_AC4AmgZpAHQtFtQgBzYQbCFMAoNxf	1688851813341742	\N	\N	\N
20191224	1688851813774296	w2_ANgAMwZwAHQzrPwOyr1R2mJZ50cZ7	1688851813774296	\N	\N	\N
20191224	1688851813774461	w2_AH0ANAZwAHQcpWR2bemRp0rDYHvX3	1688851813774461	\N	\N	\N
20191223	1688851813800398	w2_AM4AmQZwAHQq1J7Dl1uS1SrDR8qbO	\N	\N	\N	\N
20191223	1688851814112788	w2_ABQAXgZ1AHQVdTjfxlcSJCJBbeYsf	\N	\N	1688851814112788	\N
20191223	1688851814123893	w2_AHUAiQZ1AHQ1Wuib1PrRbikzE60j4	\N	\N	\N	1688851814123893
20191223	1688851814152746	w2_ACoA_gZ1AHQgy21g81dRSG5NXYYWJ	\N	\N	\N	\N
20191224	1688851814153828	w2_AGQA-gZ1AHQuuhGo6JgRfulerdoWa	1688851814153828	\N	\N	\N
20191224	1688851814153828	w2_AGQA-gZ1AHQuuhGo6JgRfulerdoWa	1688851814153828	\N	\N	\N
20191224	1688851814155377	w2_AHEABAZ2AHQPd1tHfX4TtysXBySHV	1688851814155377	1688851814155377	1688851814155377	\N
20191224	1688851814155377	w2_AHEABAZ2AHQPd1tHfX4TtysXBySHV	1688851814155377	1688851814155377	1688851814155377	\N
20191224	1688851814178514	e2_ANIAXgZ2AHQ6L55E99DQq6lswew98	1688851814178514	1688851814178514	\N	\N
20191224	1688851814178514	e2_ANIAXgZ2AHQ6L55E99DQq6lswew98	1688851814178514	1688851814178514	\N	\N
20191224	1688851814187727	w2_AM8AggZ2AHQUPL0NScyTu2JE0M7kt	1688851814187727	1688851814187727	\N	\N
20191224	1688851814187727	w2_AM8AggZ2AHQpJHpeTUwSxWvOrOtoe	1688851814187727	1688851814187727	\N	\N
20191223	1688851814190514	w2_ALIAjQZ2AHQ7yDosYSURGSi0JvJIY	\N	\N	\N	\N
20191223	1688851814194616	w2_ALgAnQZ2AHQ1WYsxYEtT6WgWDbUPi	\N	\N	\N	\N
20191224	1688851814196838	w2_AGYApgZ2AHQbBa440klRAuchjdDX6	1688851814196838	\N	\N	\N
20191224	1688851814196838	w2_AGYApgZ2AHQbBa440klRAuchjdDX6	1688851814196838	\N	\N	\N
20191223	1688851814370275	e2_AOMASwZ5AHQIWBPQbW3QZy3hajLnK	\N	\N	\N	\N
20191223	1688851814370275	e2_AOMASwZ5AHQL5d09kG6SP0d0Fs23a	\N	\N	\N	\N
20191223	1688851814425705	w2_AGkAJAZ6AHQRxMGWhSMTmKcj58CEs	\N	\N	\N	\N
20191223	1688851814425705	w2_AGkAJAZ6AHQHfJcgjDzRmKkXzbsk5	\N	\N	\N	\N
20191224	1688851814717911	w2_ANcAmQZ_AHQyzlHOD56SrCgOQYelQ	1688851814717911	1688851814717911	1688851814717911	1688851814717911
20191224	1688851814717911	w2_ANcAmQZ_AHQyzlHOD56SrCgOQYelQ	1688851814717911	1688851814717911	1688851814717911	1688851814717911
20191224	1688851814717911	w2_ANcAmQZ_AHQyzlHOD56SrCgOQYelQ	1688851814717911	1688851814717911	1688851814717911	1688851814717911
20191224	1688851814717911	w2_ANcAmQZ_AHQyzlHOD56SrCgOQYelQ	1688851814717911	1688851814717911	1688851814717911	1688851814717911
20191224	1688851814717911	w2_ANcAmQZ_AHQyzlHOD56SrCgOQYelQ	1688851814717911	1688851814717911	1688851814717911	1688851814717911
20191224	1688851814717911	w2_ANcAmQZ_AHQyzlHOD56SrCgOQYelQ	1688851814717911	1688851814717911	1688851814717911	1688851814717911
20191224	1688851814717911	w2_ANcAmQZ_AHQyzlHOD56SrCgOQYelQ	1688851814717911	1688851814717911	1688851814717911	1688851814717911
20191224	1688851814717911	w2_ANcAmQZ_AHQyzlHOD56SrCgOQYelQ	1688851814717911	1688851814717911	1688851814717911	1688851814717911
20191224	1688851814717911	w2_ANcAmQZ_AHQyzlHOD56SrCgOQYelQ	1688851814717911	1688851814717911	1688851814717911	1688851814717911
20191224	1688851814717911	w2_ANcAmQZ_AHQyzlHOD56SrCgOQYelQ	1688851814717911	1688851814717911	1688851814717911	1688851814717911
20191224	1688851814717911	w2_ANcAmQZ_AHQyzlHOD56SrCgOQYelQ	1688851814717911	1688851814717911	1688851814717911	1688851814717911
20191224	1688851814717911	w2_ANcAmQZ_AHQyzlHOD56SrCgOQYelQ	1688851814717911	1688851814717911	1688851814717911	1688851814717911
20191224	1688851814717911	w2_ANcAmQZ_AHQyzlHOD56SrCgOQYelQ	1688851814717911	1688851814717911	1688851814717911	1688851814717911
20191224	1688851814717911	w2_ANcAmQZ_AHQyzlHOD56SrCgOQYelQ	1688851814717911	1688851814717911	1688851814717911	1688851814717911
20191224	1688851814717911	w2_ANcAmQZ_AHQyzlHOD56SrCgOQYelQ	1688851814717911	1688851814717911	1688851814717911	1688851814717911
20191224	1688851814717911	w2_ANcAmQZ_AHQyzlHOD56SrCgOQYelQ	1688851814717911	1688851814717911	1688851814717911	1688851814717911
20191224	1688851814790102	w2_ANYAswZ-AHQha7cQHbzQ0uyQpDd1b	1688851814790102	\N	\N	\N
20191224	1688851814880238	w2_AO4AEwaBAHQZoMy6LugS5uvOZYfKe	1688851814880238	\N	\N	\N
20191224	1688851814880238	w2_AO4AEwaBAHQZoMy6LugS5uvOZYfKe	1688851814880238	\N	\N	\N
20191224	1688851814891435	w2_AKsAPwaBAHQ0Y2xjYllQ46DVdFC60	1688851814891435	\N	\N	\N
20191223	1688851815099912	w2_AAgAbgaEAHQAXh2Nv77Qbm2hx9nTe	\N	\N	\N	\N
20191223	1688851815117493	w2_ALUAsgaEAHQ1ac0oRrIRHeumxIKWg	\N	\N	\N	\N
20191223	1688851815117493	w2_ALUAsgaEAHQtJDa0IayTzuU0wwH5I	\N	\N	\N	\N
20191223	1688851815117493	w2_ALUAsgaEAHQzdmosLwaQna6DD9Zfe	\N	\N	\N	\N
20191223	1688851815127084	w2_ACwA2AaEAHQeKZwemZqQeevWoLtnd	\N	\N	\N	\N
20191224	1688851815131883	w2_AOsA6gaEAHQZ1qcFHq6R9mh3B7nLD	1688851815131883	1688851815131883	\N	\N
20191224	1688851815131883	e2_AOsA6gaEAHQT9fdSAq6SICKc7vziO	1688851815131883	1688851815131883	\N	\N
20191223	1688851815143436	e2_AAwAGAaFAHQjFp9pqNzQpeE41A3Ui	1688851815143436	\N	1688851815143436	\N
20191223	1688851815143436	e2_AAwAGAaFAHQjFp9pqNzQpeE41A3Ui	1688851815143436	\N	1688851815143436	\N
20191223	1688851815143436	w2_AAwAGAaFAHQ2Z8PjODsQ1OyCzQ2ok	1688851815143436	\N	1688851815143436	\N
20191223	1688851815143436	w2_AAwAGAaFAHQ2Z8PjODsQ1OyCzQ2ok	1688851815143436	\N	1688851815143436	\N
20191223	1688851815149663	w2_AF8AMAaFAHQYorF1EB6T8C3Km10GQ	\N	\N	\N	\N
20191224	1688851815150000	w2_ALAAMQaFAHQaKYCo1pdQ0Snv4vDxs	1688851815150000	1688851815150000	1688851815150000	1688851815150000
20191224	1688851815150000	w2_ALAAMQaFAHQaKYCo1pdQ0Snv4vDxs	1688851815150000	1688851815150000	1688851815150000	1688851815150000
20191224	1688851815150000	w2_ALAAMQaFAHQaKYCo1pdQ0Snv4vDxs	1688851815150000	1688851815150000	1688851815150000	1688851815150000
20191224	1688851815150000	w2_ALAAMQaFAHQaKYCo1pdQ0Snv4vDxs	1688851815150000	1688851815150000	1688851815150000	1688851815150000
20191224	1688851815150000	w2_ALAAMQaFAHQaKYCo1pdQ0Snv4vDxs	1688851815150000	1688851815150000	1688851815150000	1688851815150000
20191224	1688851815150000	w2_ALAAMQaFAHQaKYCo1pdQ0Snv4vDxs	1688851815150000	1688851815150000	1688851815150000	1688851815150000
20191224	1688851815150000	w2_ALAAMQaFAHQaKYCo1pdQ0Snv4vDxs	1688851815150000	1688851815150000	1688851815150000	1688851815150000
20191224	1688851815150000	w2_ALAAMQaFAHQaKYCo1pdQ0Snv4vDxs	1688851815150000	1688851815150000	1688851815150000	1688851815150000
20191224	1688851815150000	w2_ALAAMQaFAHQaKYCo1pdQ0Snv4vDxs	1688851815150000	1688851815150000	1688851815150000	1688851815150000
20191224	1688851815150000	w2_ALAAMQaFAHQaKYCo1pdQ0Snv4vDxs	1688851815150000	1688851815150000	1688851815150000	1688851815150000
20191224	1688851815150000	w2_ALAAMQaFAHQaKYCo1pdQ0Snv4vDxs	1688851815150000	1688851815150000	1688851815150000	1688851815150000
20191224	1688851815150000	w2_ALAAMQaFAHQaKYCo1pdQ0Snv4vDxs	1688851815150000	1688851815150000	1688851815150000	1688851815150000
20191224	1688851815150000	w2_ALAAMQaFAHQaKYCo1pdQ0Snv4vDxs	1688851815150000	1688851815150000	1688851815150000	1688851815150000
20191224	1688851815150000	w2_ALAAMQaFAHQaKYCo1pdQ0Snv4vDxs	1688851815150000	1688851815150000	1688851815150000	1688851815150000
20191224	1688851815150000	w2_ALAAMQaFAHQaKYCo1pdQ0Snv4vDxs	1688851815150000	1688851815150000	1688851815150000	1688851815150000
20191224	1688851815150000	w2_ALAAMQaFAHQaKYCo1pdQ0Snv4vDxs	1688851815150000	1688851815150000	1688851815150000	1688851815150000
20191224	1688851815151318	e2_ANYANgaFAHQvHxQ6DvJSFWzt3aiVR	1688851815151318	1688851815151318	\N	1688851815151318
20191224	1688851815151318	e2_ANYANgaFAHQvHxQ6DvJSFWzt3aiVR	1688851815151318	1688851815151318	\N	1688851815151318
20191224	1688851815151318	w2_ANYANgaFAHQqbpw4DOtRg6Mn5wHD0	1688851815151318	1688851815151318	\N	1688851815151318
20191224	1688851815151318	w2_ANYANgaFAHQqbpw4DOtRg6Mn5wHD0	1688851815151318	1688851815151318	\N	1688851815151318
20191224	1688851815151390	w2_AB4ANwaFAHQq7dzd6EoSoiOz8pPyk	1688851815151390	\N	\N	\N
20191224	1688851815151753	w2_AIkAOAaFAHQm8r3MJT5TXuTXvYzzP	1688851815151753	\N	\N	\N
20191224	1688851815151753	w2_AIkAOAaFAHQm8r3MJT5TXuTXvYzzP	1688851815151753	\N	\N	\N
20191224	1688851815151753	w2_AIkAOAaFAHQnmMxxClDSomcCL6LYZ	1688851815151753	\N	\N	\N
20191224	1688851815151753	w2_AIkAOAaFAHQnmMxxClDSomcCL6LYZ	1688851815151753	\N	\N	\N
20191224	1688851815151824	w2_ANAAOAaFAHQE2PggEUJSLaUasTbAQ	1688851815151824	1688851815151824	\N	\N
20191224	1688851815151824	e2_ANAAOAaFAHQpWclRnVpRj2DmR3LYb	1688851815151824	1688851815151824	\N	\N
20191224	1688851815152067	w2_AMMAOQaFAHQGCt0CcmuSfqy1IZLzf	1688851815152067	\N	\N	\N
20191224	1688851815152067	w2_AMMAOQaFAHQGCt0CcmuSfqy1IZLzf	1688851815152067	\N	\N	\N
20191223	1688851815331036	w2_ANwA9AaHAHQYSU3TmI8R0yGTE8Fkg	\N	\N	\N	1688851815331036
20191224	1688851815331334	w2_AAYA9gaHAHQdVqXpxYmSI03nyPPAr	1688851815331334	\N	\N	\N
20191223	1688851815338326	w2_AFYAEQaIAHQcGSqV4LFRUWzPraYg3	1688851815338326	\N	\N	\N
20191223	1688851815338326	w2_AFYAEQaIAHQtDT5dsTTRMiUXhMKpI	1688851815338326	\N	\N	\N
20191223	1688851815338715	w2_ANsAEgaIAHQn4ShXwI3SwWNPIsi4p	\N	\N	\N	\N
20191223	1688851815373883	e2_ADsAnAaIAHQehS8gAQ3Ss2lx3YI5T	\N	\N	\N	\N
20191224	1688851815378623	e2_AL8ArgaIAHQiq8ew5F5R82OytKpwM	1688851815378623	\N	\N	\N
20191224	1688851815378623	e2_AL8ArgaIAHQiq8ew5F5R82OytKpwM	1688851815378623	\N	\N	\N
20191224	1688851815378623	e2_AL8ArgaIAHQbLmPt2zESGqpIt6fiN	1688851815378623	\N	\N	\N
20191224	1688851815378623	e2_AL8ArgaIAHQbLmPt2zESGqpIt6fiN	1688851815378623	\N	\N	\N
20191223	1688851815720800	w2_AGAA5waNAHQTs1cgzrNTPueynZNZe	\N	\N	\N	\N
20191223	1688851815720800	w2_AGAA5waNAHQ1Nf0FqRTTlS1tBFZlb	\N	\N	\N	\N
20191223	1688851815720800	w2_AGAA5waNAHQCFKIZ63uSFK0BmdAgQ	\N	\N	\N	\N
20191223	1688851815720800	e2_AGAA5waNAHQibmWHhVIQdqd5ojMH9	\N	\N	\N	\N
20191223	1688851815789861	w2_ACUA9QaOAHQUHsH98ntRfqx9cFKZv	\N	\N	1688851815789861	\N
20191223	1688851815789951	w2_AH8A9QaOAHQVdR7uDnURB2B7etg8L	\N	\N	\N	\N
20191223	1688851815907039	e2_AN8AvgaQAHQgc99WK5iRAypj3Bef4	\N	1688851815907039	\N	\N
20191223	1688851816073781	e2_ADUASgaTAHQFd3DPv7ETbKcBquZSP	\N	\N	\N	\N
20191223	1688851816091221	w2_AFUAjgaTAHQ56diJz5ETUye70L0Hv	\N	\N	\N	\N
20191223	1688851816110991	w2_AI8A2waTAHQ9Mz0zbc3TlmTcsnDXu	\N	\N	\N	\N
20191223	1688851816110991	w2_AI8A2waTAHQLUy1lX9JTYyscPiXQ7	\N	\N	\N	\N
20191224	1688851816140723	w2_ALMATwaUAHQjTYmRbCoQCuPqXEWBl	1688851816140723	\N	\N	\N
20191223	1688851816151682	w2_AIIAegaUAHQRU8qejFjQSS76IbmX2	1688851816151682	\N	1688851816151682	\N
20191223	1688851816151682	w2_AIIAegaUAHQRU8qejFjQSS76IbmX2	1688851816151682	\N	1688851816151682	\N
20191223	1688851816151682	w2_AIIAegaUAHQRU8qejFjQSS76IbmX2	1688851816151682	\N	1688851816151682	\N
20191223	1688851816151682	w2_AIIAegaUAHQRU8qejFjQSS76IbmX2	1688851816151682	\N	1688851816151682	\N
20191223	1688851816156882	e2_ANIAjgaUAHQse3cAbbAQX03YAGW3c	1688851816156882	\N	\N	1688851816156882
20191224	1688851816160500	w2_APQAnAaUAHQjJCSJcmfTyakCw7xpn	1688851816160500	1688851816160500	1688851816160500	1688851816160500
20191224	1688851816160500	w2_APQAnAaUAHQjJCSJcmfTyakCw7xpn	1688851816160500	1688851816160500	1688851816160500	1688851816160500
20191224	1688851816166613	w2_ANUAtAaUAHQeT4zXs5rQrWk5RG7I3	1688851816166613	\N	\N	\N
20191224	1688851816166613	w2_ANUAtAaUAHQeT4zXs5rQrWk5RG7I3	1688851816166613	\N	\N	\N
20191224	1688851816181712	e2_ANAA7waUAHQi0pD5enqSX0yU41INW	1688851816181712	\N	\N	1688851816181712
20191223	1688851816181904	w2_AJAA8AaUAHQdq8yCdECR1mDMDvyTv	\N	\N	1688851816181904	\N
20191223	1688851816181904	w2_AJAA8AaUAHQdq8yCdECR1mDMDvyTv	\N	\N	1688851816181904	\N
20191223	1688851816181904	w2_AJAA8AaUAHQFp83I64vRHuLy9jB79	\N	\N	1688851816181904	\N
20191223	1688851816181904	w2_AJAA8AaUAHQFp83I64vRHuLy9jB79	\N	\N	1688851816181904	\N
20191223	1688851816181904	e2_AJAA8AaUAHQK5VqeD5FSZeP2r1aQa	\N	\N	1688851816181904	\N
20191223	1688851816181904	e2_AJAA8AaUAHQK5VqeD5FSZeP2r1aQa	\N	\N	1688851816181904	\N
20191224	1688851816182342	e2_AEYA8gaUAHQ1ygDhTX5SLqWdFHCyH	1688851816182342	\N	\N	\N
20191224	1688851816182342	w2_AEYA8gaUAHQAFDpmsWzRV65tNwN62	1688851816182342	\N	\N	\N
20191223	1688851816182404	e2_AIQA8gaUAHQloqzJIhzS02OIllSSH	\N	1688851816182404	1688851816182404	1688851816182404
20191223	1688851816182404	e2_AIQA8gaUAHQloqzJIhzS02OIllSSH	\N	1688851816182404	1688851816182404	1688851816182404
20191223	1688851816182404	e2_AIQA8gaUAHQs4lHTtMTTEm8QzV1gm	\N	1688851816182404	1688851816182404	1688851816182404
20191223	1688851816182404	e2_AIQA8gaUAHQs4lHTtMTTEm8QzV1gm	\N	1688851816182404	1688851816182404	1688851816182404
20191223	1688851816182404	w2_AIQA8gaUAHQcZwUsj0fQh0fY31c7V	\N	1688851816182404	1688851816182404	1688851816182404
20191223	1688851816182404	w2_AIQA8gaUAHQcZwUsj0fQh0fY31c7V	\N	1688851816182404	1688851816182404	1688851816182404
20191223	1688851816182636	w2_AGwA8waUAHQeQn6Z5TBQQuj9LsO8s	\N	1688851816182636	1688851816182636	\N
20191223	1688851816182636	w2_AGwA8waUAHQeQn6Z5TBQQuj9LsO8s	\N	1688851816182636	1688851816182636	\N
20191224	1688851816183490	w2_AMIA9gaUAHQVydSgg9rTjmEIt1sb7	1688851816183490	\N	\N	\N
20191224	1688851816184845	w2_AA0A-AaUAHQalWPTHqgRIi1Mdp11G	1688851816184845	\N	\N	\N
20191224	1688851816184845	w2_AA0A-AaUAHQalWPTHqgRIi1Mdp11G	1688851816184845	\N	\N	\N
20191224	1688851816184845	e2_AA0A-AaUAHQ2H1GlFsbQG2DiXrvm9	1688851816184845	\N	\N	\N
20191224	1688851816184845	e2_AA0A-AaUAHQ2H1GlFsbQG2DiXrvm9	1688851816184845	\N	\N	\N
20191224	1688851816184845	e2_AA0A-AaUAHQ9vo0n6REQsOIpc3c9t	1688851816184845	\N	\N	\N
20191224	1688851816184845	e2_AA0A-AaUAHQ9vo0n6REQsOIpc3c9t	1688851816184845	\N	\N	\N
20191223	1688851816273630	w2_AN4AVgaWAHQT6zeXqOFROq0G99FPH	\N	\N	\N	\N
20191223	1688851816299876	e2_AGQAvQaWAHQFLIuW6foSdC0FxWOrv	1688851816299876	\N	\N	\N
20191223	1688851816300219	e2_ALsAvgaWAHQMCSZvZhhTnmW1N8ZZK	\N	\N	\N	\N
20191224	1688851816300386	e2_AGIAvwaWAHQqfsmZOvJQhS8Hf1c3A	1688851816300386	\N	1688851816300386	\N
20191224	1688851816359821	w2_AI0ApwaXAHQKBXyME3mSbyHfkU9tv	1688851816359821	\N	\N	\N
20191224	1688851816362738	w2_APIAsgaXAHQdgjOLd0rReGoi13ShK	1688851816362738	\N	\N	\N
20191224	1688851816362738	e2_APIAsgaXAHQGfM9qvoRQ1mWvjNGtJ	1688851816362738	\N	\N	\N
