ds	vid	docid	20191224	20191225	20191226	20191227
20191224	1688851906382492		1688851906382492	\N	\N	\N
20191224	1688851906382492		1688851906382492	\N	\N	\N
20191223	1688851906411770		\N	\N	\N	\N
20191224	1688851906625616		1688851906625616	\N	\N	\N
20191224	1688851906651222		1688851906651222	\N	\N	\N
20191224	1688851906651222		1688851906651222	\N	\N	\N
20191224	1688851908335100		1688851908335100	\N	\N	\N
20191224	1688851908335100		1688851908335100	\N	\N	\N
20191224	1688851908390373		1688851908390373	\N	\N	\N
20191224	1688851908390373		1688851908390373	\N	\N	\N
20191223	1688851908390655		1688851908390655	\N	\N	\N
20191223	1688851908392488		1688851908392488	\N	\N	1688851908392488
20191223	1688851908392488		1688851908392488	\N	\N	1688851908392488
20191223	1688851908598492		\N	\N	\N	\N
20191223	1688851908599433		\N	\N	\N	\N
20191224	1688851910448771		1688851910448771	\N	\N	\N
20191224	1688851910480734		1688851910480734	1688851910480734	\N	\N
20191224	1688851910480734		1688851910480734	1688851910480734	\N	\N
20191223	1688851914581247		1688851914581247	\N	\N	\N
20191223	1688851915541469		\N	\N	\N	\N
20191223	1688851915558116		\N	\N	\N	\N
20191224	1688851916338813		1688851916338813	\N	\N	\N
20191224	1688851916338813		1688851916338813	\N	\N	\N
20191223	1688851916504105		\N	\N	\N	\N
20191224	1688851916594889		1688851916594889	\N	\N	\N
20191223	1688851917977203		\N	\N	\N	\N
20191223	1688851918110676		\N	\N	\N	\N
20191223	1688851919364328		\N	\N	\N	\N
20191224	1688851919667237		1688851919667237	1688851919667237	1688851919667237	\N
20191224	1688851920514833		1688851920514833	\N	\N	\N
20191224	1688851922313283		1688851922313283	\N	\N	\N
20191223	1688851922492527		1688851922492527	1688851922492527	\N	\N
20191224	1688851922579684		1688851922579684	\N	\N	\N
20191224	1688851922579684		1688851922579684	\N	\N	\N
20191224	1688851925712239		1688851925712239	1688851925712239	\N	\N
20191224	1688851925712239		1688851925712239	1688851925712239	\N	\N
20191224	1688851926501429		1688851926501429	\N	1688851926501429	\N
20191224	1688851926501429		1688851926501429	\N	1688851926501429	\N
20191224	1688851927670059		1688851927670059	\N	\N	1688851927670059
20191224	1688851927670059		1688851927670059	\N	\N	1688851927670059
20191224	1688851928306270		1688851928306270	\N	\N	\N
20191223	1688851928398714		\N	1688851928398714	\N	1688851928398714
20191223	1688851928767321		\N	\N	\N	\N
20191223	1688851928767327		1688851928767327	\N	\N	\N
20191224	1688851928779576		1688851928779576	\N	\N	\N
20191224	1688851928782053		1688851928782053	\N	\N	\N
20191224	1688851928782053		1688851928782053	\N	\N	\N
20191223	1688851928785605		\N	\N	\N	\N
20191224	1688851928802340		1688851928802340	\N	\N	\N
20191224	1688851928802340		1688851928802340	\N	\N	\N
20191224	1688851928809256		1688851928809256	\N	\N	\N
20191224	1688851928817190		1688851928817190	\N	\N	\N
20191223	1688851928827287		1688851928827287	\N	\N	\N
20191224	1688851929684651		1688851929684651	1688851929684651	\N	\N
20191223	1688851932665497		\N	\N	\N	\N
20191223	1688851933965568		\N	\N	\N	\N
20191223	1688851935556912		\N	1688851935556912	1688851935556912	\N
20191223	1688851938283736		\N	\N	1688851938283736	\N
20191223	1688851938539943		\N	\N	\N	\N
20191223	1688851938681554		\N	\N	1688851938681554	\N
20191223	1688851938710216		\N	\N	\N	\N
20191224	1688851939604374		1688851939604374	\N	\N	\N
20191224	1688851940624213		1688851940624213	\N	\N	\N
20191223	1688851940696520		\N	\N	\N	\N
20191223	1688851940702654		1688851940702654	\N	\N	\N
20191223	1688851943371799		1688851943371799	\N	\N	\N
20191224	1688851944560355		1688851944560355	\N	\N	\N
20191224	1688851944560355		1688851944560355	\N	\N	\N
20191224	1688851945259899		1688851945259899	\N	\N	\N
20191224	1688851945574259		1688851945574259	\N	\N	\N
20191223	1688851949462072		\N	\N	1688851949462072	1688851949462072
20191223	1688851949546757		\N	\N	\N	\N
20191224	1688851950303730		1688851950303730	\N	\N	\N
20191224	1688851950303730		1688851950303730	\N	\N	\N
20191224	1688851951322801		1688851951322801	1688851951322801	1688851951322801	1688851951322801
20191224	1688851951322801		1688851951322801	1688851951322801	1688851951322801	1688851951322801
20191224	1688851951322801		1688851951322801	1688851951322801	1688851951322801	1688851951322801
20191224	1688851951322801		1688851951322801	1688851951322801	1688851951322801	1688851951322801
20191224	1688851951322801		1688851951322801	1688851951322801	1688851951322801	1688851951322801
20191224	1688851951322801		1688851951322801	1688851951322801	1688851951322801	1688851951322801
20191224	1688851951322801		1688851951322801	1688851951322801	1688851951322801	1688851951322801
20191224	1688851951322801		1688851951322801	1688851951322801	1688851951322801	1688851951322801
20191224	1688851951322801		1688851951322801	1688851951322801	1688851951322801	1688851951322801
20191224	1688851951322801		1688851951322801	1688851951322801	1688851951322801	1688851951322801
20191224	1688851951322801		1688851951322801	1688851951322801	1688851951322801	1688851951322801
20191224	1688851951322801		1688851951322801	1688851951322801	1688851951322801	1688851951322801
20191224	1688851951322801		1688851951322801	1688851951322801	1688851951322801	1688851951322801
20191224	1688851951322801		1688851951322801	1688851951322801	1688851951322801	1688851951322801
20191224	1688851951322801		1688851951322801	1688851951322801	1688851951322801	1688851951322801
20191224	1688851951322801		1688851951322801	1688851951322801	1688851951322801	1688851951322801
20191223	1688851952417884		\N	\N	\N	\N
20191223	1688851953461921		\N	\N	\N	\N
20191223	1688851954435674		\N	1688851954435674	\N	\N
20191223	1688851955271452		\N	\N	\N	\N
20191224	1688851956583574		1688851956583574	\N	\N	\N
20191224	1688851957309822		1688851957309822	\N	\N	\N
20191224	1688851957309822		1688851957309822	\N	\N	\N
20191224	1688851957435955		1688851957435955	\N	\N	\N
20191224	1688851957435955		1688851957435955	\N	\N	\N
20191223	1688851958418862		\N	\N	\N	\N
20191223	1688851958425361		\N	\N	\N	\N
20191223	1688851959424257		\N	\N	\N	1688851959424257
20191223	1688851960391832		1688851960391832	1688851960391832	\N	1688851960391832
20191223	1688851960392011		\N	\N	\N	1688851960392011
20191223	1688851960392011		\N	\N	\N	1688851960392011
20191223	1688851960392024		\N	\N	\N	1688851960392024
20191223	1688851960392024		\N	\N	\N	1688851960392024
20191223	1688851960423035		1688851960423035	\N	1688851960423035	1688851960423035
20191223	1688851960423035		1688851960423035	\N	1688851960423035	1688851960423035
20191223	1688851960423035		1688851960423035	\N	1688851960423035	1688851960423035
20191223	1688851960423035		1688851960423035	\N	1688851960423035	1688851960423035
20191223	1688851960503616		1688851960503616	1688851960503616	\N	1688851960503616
20191223	1688851960503616		1688851960503616	1688851960503616	\N	1688851960503616
20191223	1688851960503616		1688851960503616	1688851960503616	\N	1688851960503616
20191223	1688851960503616		1688851960503616	1688851960503616	\N	1688851960503616
20191223	1688851960519345		1688851960519345	1688851960519345	\N	1688851960519345
20191223	1688851960519345		1688851960519345	1688851960519345	\N	1688851960519345
20191223	1688851960519345		1688851960519345	1688851960519345	\N	1688851960519345
20191223	1688851960519345		1688851960519345	1688851960519345	\N	1688851960519345
20191223	1688851960519345		1688851960519345	1688851960519345	\N	1688851960519345
20191223	1688851960519345		1688851960519345	1688851960519345	\N	1688851960519345
20191223	1688851960519345		1688851960519345	1688851960519345	\N	1688851960519345
20191223	1688851960519345		1688851960519345	1688851960519345	\N	1688851960519345
20191224	1688851960523065		1688851960523065	\N	\N	\N
20191224	1688851960523065		1688851960523065	\N	\N	\N
20191223	1688851960536524		\N	1688851960536524	\N	1688851960536524
20191223	1688851960536524		\N	1688851960536524	\N	1688851960536524
20191223	1688851960536524		\N	1688851960536524	\N	1688851960536524
20191223	1688851960536524		\N	1688851960536524	\N	1688851960536524
20191223	1688851960536526		1688851960536526	1688851960536526	\N	1688851960536526
20191223	1688851960536526		1688851960536526	1688851960536526	\N	1688851960536526
20191223	1688851960536526		1688851960536526	1688851960536526	\N	1688851960536526
20191223	1688851960536526		1688851960536526	1688851960536526	\N	1688851960536526
20191223	1688851960536526		1688851960536526	1688851960536526	\N	1688851960536526
20191223	1688851960536526		1688851960536526	1688851960536526	\N	1688851960536526
20191223	1688851960536526		1688851960536526	1688851960536526	\N	1688851960536526
20191223	1688851960536526		1688851960536526	1688851960536526	\N	1688851960536526
20191224	1688851960538730		1688851960538730	\N	\N	\N
20191224	1688851961303755		1688851961303755	\N	\N	\N
20191224	1688851961303755		1688851961303755	\N	\N	\N
20191224	1688851961473404		1688851961473404	\N	\N	\N
20191223	1688851962624815		\N	\N	\N	\N
20191223	1688851964409299		1688851964409299	1688851964409299	1688851964409299	1688851964409299
20191223	1688851964410942		\N	\N	\N	\N
20191223	1688851965379258		\N	\N	\N	\N
20191223	1688851965447516		\N	\N	\N	\N
20191223	1688851966460912		\N	\N	\N	\N
20191223	1688851966462434		1688851966462434	\N	1688851966462434	\N
20191223	1688851966462434		1688851966462434	\N	1688851966462434	\N
20191223	1688851966462683		1688851966462683	1688851966462683	1688851966462683	\N
20191223	1688851967561478		1688851967561478	1688851967561478	\N	\N
20191224	1688851968463575		1688851968463575	\N	\N	\N
20191224	1688851968463575		1688851968463575	\N	\N	\N
20191223	1688851968464419		\N	1688851968464419	1688851968464419	1688851968464419
20191223	1688851968464419		\N	1688851968464419	1688851968464419	1688851968464419
20191223	1688851968464419		\N	1688851968464419	1688851968464419	1688851968464419
20191223	1688851968464419		\N	1688851968464419	1688851968464419	1688851968464419
20191223	1688851968464419		\N	1688851968464419	1688851968464419	1688851968464419
20191223	1688851968464419		\N	1688851968464419	1688851968464419	1688851968464419
20191223	1688851968464419		\N	1688851968464419	1688851968464419	1688851968464419
20191223	1688851968464419		\N	1688851968464419	1688851968464419	1688851968464419
20191223	1688851968464419		\N	1688851968464419	1688851968464419	1688851968464419
20191223	1688851968464419		\N	1688851968464419	1688851968464419	1688851968464419
20191223	1688851968464419		\N	1688851968464419	1688851968464419	1688851968464419
20191223	1688851968464419		\N	1688851968464419	1688851968464419	1688851968464419
20191223	1688851968464419		\N	1688851968464419	1688851968464419	1688851968464419
20191223	1688851968464419		\N	1688851968464419	1688851968464419	1688851968464419
20191223	1688851968464419		\N	1688851968464419	1688851968464419	1688851968464419
20191223	1688851968464419		\N	1688851968464419	1688851968464419	1688851968464419
20191223	1688851968464424		\N	1688851968464424	1688851968464424	1688851968464424
20191223	1688851968464424		\N	1688851968464424	1688851968464424	1688851968464424
20191223	1688851968464424		\N	1688851968464424	1688851968464424	1688851968464424
20191223	1688851968464424		\N	1688851968464424	1688851968464424	1688851968464424
20191223	1688851968464425		1688851968464425	1688851968464425	\N	1688851968464425
20191223	1688851968464425		1688851968464425	1688851968464425	\N	1688851968464425
20191223	1688851968464425		1688851968464425	1688851968464425	\N	1688851968464425
20191223	1688851968464425		1688851968464425	1688851968464425	\N	1688851968464425
20191224	1688851968465487		1688851968465487	1688851968465487	\N	\N
20191224	1688851968465487		1688851968465487	1688851968465487	\N	\N
20191223	1688851969515051		1688851969515051	1688851969515051	1688851969515051	\N
20191223	1688851969515051		1688851969515051	1688851969515051	1688851969515051	\N
20191223	1688851969515051		1688851969515051	1688851969515051	1688851969515051	\N
20191223	1688851969515051		1688851969515051	1688851969515051	1688851969515051	\N
20191223	1688851969515274		\N	\N	1688851969515274	\N
20191223	1688851969515274		\N	\N	1688851969515274	\N
20191224	1688851972281171		1688851972281171	1688851972281171	\N	1688851972281171
20191224	1688851972281171		1688851972281171	1688851972281171	\N	1688851972281171
20191223	1688851975326187		\N	\N	\N	\N
20191223	1688851979310749		\N	\N	\N	\N
20191223	1688851979372988		\N	\N	\N	\N
20191223	1688851981332474		\N	1688851981332474	\N	\N
20191223	1688851981348434		\N	1688851981348434	\N	\N
20191223	1688851981348436		\N	1688851981348436	\N	\N
20191223	1688851984532514		\N	\N	\N	\N
20191223	1688851986313712		\N	\N	\N	\N
20191223	1688851986313717		\N	1688851986313717	\N	\N
20191223	1688851986313717		\N	1688851986313717	\N	\N
20191223	1688851986313717		\N	1688851986313717	\N	\N
20191223	1688851986313717		\N	1688851986313717	\N	\N
20191223	1688851986347748		\N	\N	\N	\N
20191224	1688851988472340		1688851988472340	\N	\N	\N
20191223	1688851989466055		\N	\N	\N	\N
20191223	1688851989468189		\N	\N	\N	\N
20191223	1688851990612729		\N	\N	\N	\N
20191223	1688851990614311		1688851990614311	1688851990614311	1688851990614311	1688851990614311
20191223	1688851990614311		1688851990614311	1688851990614311	1688851990614311	1688851990614311
20191223	1688851990614311		1688851990614311	1688851990614311	1688851990614311	1688851990614311
20191223	1688851990614311		1688851990614311	1688851990614311	1688851990614311	1688851990614311
20191223	1688851991272349		\N	\N	1688851991272349	\N
20191224	1688851992334906		1688851992334906	1688851992334906	1688851992334906	1688851992334906
20191224	1688851992365112		1688851992365112	\N	1688851992365112	1688851992365112
20191224	1688851992365112		1688851992365112	\N	1688851992365112	1688851992365112
20191223	1688851992369629		\N	1688851992369629	1688851992369629	1688851992369629
20191224	1688851992401816		1688851992401816	1688851992401816	1688851992401816	\N
20191224	1688851992412288		1688851992412288	\N	\N	\N
20191223	1688851992437730		1688851992437730	1688851992437730	\N	1688851992437730
20191223	1688851992437730		1688851992437730	1688851992437730	\N	1688851992437730
20191223	1688851992437736		1688851992437736	1688851992437736	1688851992437736	1688851992437736
20191223	1688851992437736		1688851992437736	1688851992437736	1688851992437736	1688851992437736
20191223	1688851992441586		1688851992441586	1688851992441586	\N	\N
20191224	1688851993761372		1688851993761372	\N	1688851993761372	\N
20191224	1688851993761372		1688851993761372	\N	1688851993761372	\N
20191223	1688851996355072		\N	1688851996355072	\N	\N
20191223	1688851996521257		\N	\N	\N	\N
20191223	1688851999359547		\N	\N	\N	\N
20191223	1688851999368406		\N	\N	\N	1688851999368406
20191223	1688851999368406		\N	\N	\N	1688851999368406
20191223	1688851999369275		\N	\N	\N	\N
20191223	1688851999431529		\N	\N	\N	\N
20191223	1688852000453126		1688852000453126	1688852000453126	1688852000453126	1688852000453126
20191223	1688852000453126		1688852000453126	1688852000453126	1688852000453126	1688852000453126
20191223	1688852000453126		1688852000453126	1688852000453126	1688852000453126	1688852000453126
20191223	1688852000453126		1688852000453126	1688852000453126	1688852000453126	1688852000453126
20191223	1688852000453126		1688852000453126	1688852000453126	1688852000453126	1688852000453126
20191223	1688852000453126		1688852000453126	1688852000453126	1688852000453126	1688852000453126
20191223	1688852000453126		1688852000453126	1688852000453126	1688852000453126	1688852000453126
20191223	1688852000453126		1688852000453126	1688852000453126	1688852000453126	1688852000453126
20191223	1688852000453126		1688852000453126	1688852000453126	1688852000453126	1688852000453126
20191223	1688852000453126		1688852000453126	1688852000453126	1688852000453126	1688852000453126
20191223	1688852000453126		1688852000453126	1688852000453126	1688852000453126	1688852000453126
20191223	1688852000453126		1688852000453126	1688852000453126	1688852000453126	1688852000453126
20191223	1688852000453126		1688852000453126	1688852000453126	1688852000453126	1688852000453126
20191223	1688852000453126		1688852000453126	1688852000453126	1688852000453126	1688852000453126
20191223	1688852000453126		1688852000453126	1688852000453126	1688852000453126	1688852000453126
20191223	1688852000453126		1688852000453126	1688852000453126	1688852000453126	1688852000453126
20191224	1688852000460537		1688852000460537	\N	\N	\N
20191224	1688852000460537		1688852000460537	\N	\N	\N
20191224	1688852001343780		1688852001343780	\N	\N	\N
20191223	1688852002314155		1688852002314155	1688852002314155	\N	\N
20191223	1688852003291625		\N	\N	\N	\N
20191223	1688852003291625		\N	\N	\N	\N
20191224	1688852004417338		1688852004417338	\N	\N	\N
20191224	1688852004417338		1688852004417338	\N	\N	\N
20191223	1688852007286437		\N	\N	\N	\N
20191224	1688852007325608		1688852007325608	\N	\N	\N
20191224	1688852007325608		1688852007325608	\N	\N	\N
20191223	1688852008338544		\N	\N	\N	\N
20191223	1688852009283264		\N	\N	\N	\N
20191224	1688852011472008		1688852011472008	\N	\N	\N
20191224	1688852011472343		1688852011472343	1688852011472343	1688852011472343	1688852011472343
20191223	1688852011505315		1688852011505315	\N	\N	\N
20191223	1688852011505315		1688852011505315	\N	\N	\N
20191223	1688852015269915		\N	\N	\N	\N
20191223	1688852015356660		\N	1688852015356660	1688852015356660	1688852015356660
20191223	1688852015356660		\N	1688852015356660	1688852015356660	1688852015356660
20191223	1688852015356660		\N	1688852015356660	1688852015356660	1688852015356660
20191223	1688852015356660		\N	1688852015356660	1688852015356660	1688852015356660
20191223	1688852015356660		\N	1688852015356660	1688852015356660	1688852015356660
20191223	1688852015356660		\N	1688852015356660	1688852015356660	1688852015356660
20191223	1688852015356660		\N	1688852015356660	1688852015356660	1688852015356660
20191223	1688852015356660		\N	1688852015356660	1688852015356660	1688852015356660
20191224	1688852018326165		1688852018326165	\N	\N	\N
20191224	1688852018326165		1688852018326165	\N	\N	\N
20191224	1688852018328546		1688852018328546	\N	\N	\N
20191224	1688852018328546		1688852018328546	\N	\N	\N
20191224	1688852019355234		1688852019355234	\N	\N	\N
20191223	1688852019357641		\N	\N	\N	1688852019357641
20191224	1688852020286633		1688852020286633	\N	\N	\N
20191224	1688852020286633		1688852020286633	\N	\N	\N
20191224	1688852020569042		1688852020569042	\N	\N	\N
20191224	1688852020569042		1688852020569042	\N	\N	\N
20191223	1688852021524033		1688852021524033	\N	\N	1688852021524033
20191223	1688852021650553		\N	\N	\N	\N
20191223	1688852022310382		\N	\N	\N	\N
20191223	1688852025291326		\N	\N	\N	\N
20191223	1688852027521679		1688852027521679	1688852027521679	1688852027521679	\N
20191223	1688852027521679		1688852027521679	1688852027521679	1688852027521679	\N
20191223	1688852027522574		\N	\N	\N	\N
20191223	1688852027522574		\N	\N	\N	\N
20191223	1688852027668369		\N	\N	\N	\N
20191224	1688852028547052		1688852028547052	1688852028547052	1688852028547052	1688852028547052
20191223	1688852028562875		\N	\N	\N	\N
20191224	1688852031362345		1688852031362345	\N	\N	\N
20191223	1688852031797243		\N	\N	\N	\N
20191224	1688852032249426		1688852032249426	\N	\N	\N
20191223	1688852032250117		\N	\N	\N	\N
20191223	1688852033763834		\N	\N	\N	\N
20191224	1688852035332588		1688852035332588	\N	\N	\N
20191223	1688852035405040		\N	\N	\N	\N
20191224	1688852036514012		1688852036514012	\N	\N	\N
20191223	1688852036561583		\N	\N	\N	\N
20191223	1688852037373148		\N	\N	\N	\N
20191224	1688852038464356		1688852038464356	\N	\N	\N
20191224	1688852038464356		1688852038464356	\N	\N	\N
20191223	1688852038468778		\N	\N	\N	\N
20191223	1688852039539299		\N	\N	\N	\N
20191224	1688852039585493		1688852039585493	\N	\N	\N
20191223	1688852039593108		\N	\N	\N	\N
20191224	1688852039596002		1688852039596002	1688852039596002	\N	\N
20191224	1688852039596002		1688852039596002	1688852039596002	\N	\N
20191224	1688852039596246		1688852039596246	\N	\N	\N
20191223	1688852039616999		\N	\N	\N	\N
20191224	1688852039636157		1688852039636157	\N	1688852039636157	\N
20191224	1688852039677906		1688852039677906	\N	\N	\N
20191224	1688852039677906		1688852039677906	\N	\N	\N
20191223	1688852039684733		\N	\N	\N	\N
20191223	1688852039703860		1688852039703860	1688852039703860	1688852039703860	\N
20191223	1688852039748615		\N	\N	\N	\N
20191223	1688852039749317		\N	\N	1688852039749317	\N
20191223	1688852039795843		\N	\N	\N	\N
20191224	1688852040604595		1688852040604595	\N	\N	\N
20191223	1688852041367411		\N	\N	\N	\N
20191224	1688852042305831		1688852042305831	\N	\N	\N
20191224	1688852042305831		1688852042305831	\N	\N	\N
20191223	1688852042313150		1688852042313150	\N	\N	\N
20191224	1688852043470015		1688852043470015	\N	\N	\N
20191224	1688852043470015		1688852043470015	\N	\N	\N
20191223	1688852043536621		\N	\N	\N	\N
20191223	1688852043627624		\N	\N	\N	\N
20191223	1688852043627820		\N	1688852043627820	\N	1688852043627820
20191223	1688852043627820		\N	1688852043627820	\N	1688852043627820
20191224	1688852046540952		1688852046540952	\N	\N	\N
20191223	1688852048751459		\N	\N	\N	\N
20191223	1688852048787956		\N	\N	\N	\N
20191223	1688852048901507		\N	1688852048901507	\N	\N
20191223	1688852049565548		1688852049565548	\N	\N	\N
20191224	1688852050575511		1688852050575511	\N	\N	\N
20191224	1688852050575511		1688852050575511	\N	\N	\N
20191223	1688852052724598		1688852052724598	1688852052724598	1688852052724598	1688852052724598
20191223	1688852052724598		1688852052724598	1688852052724598	1688852052724598	1688852052724598
20191223	1688852052724598		1688852052724598	1688852052724598	1688852052724598	1688852052724598
20191223	1688852052724598		1688852052724598	1688852052724598	1688852052724598	1688852052724598
20191223	1688852052724598		1688852052724598	1688852052724598	1688852052724598	1688852052724598
20191223	1688852052724598		1688852052724598	1688852052724598	1688852052724598	1688852052724598
20191223	1688852052724598		1688852052724598	1688852052724598	1688852052724598	1688852052724598
20191223	1688852052724598		1688852052724598	1688852052724598	1688852052724598	1688852052724598
20191224	1688852053296408		1688852053296408	\N	\N	\N
20191224	1688852053305154		1688852053305154	\N	\N	\N
20191224	1688852053305154		1688852053305154	\N	\N	\N
20191224	1688852053344833		1688852053344833	\N	\N	\N
20191224	1688852055377352		1688852055377352	\N	\N	\N
20191223	1688852055393842		1688852055393842	1688852055393842	\N	\N
20191223	1688852055393940		1688852055393940	1688852055393940	\N	\N
20191224	1688852055395274		1688852055395274	\N	\N	\N
20191223	1688852055410866		\N	\N	\N	\N
20191223	1688852055445479		\N	\N	\N	\N
20191224	1688852056366627		1688852056366627	\N	\N	\N
20191223	1688852056369587		\N	\N	\N	\N
20191224	1688852056374662		1688852056374662	\N	\N	\N
20191223	1688852056388957		\N	\N	\N	\N
20191223	1688852056399209		\N	\N	\N	\N
20191224	1688852056415971		1688852056415971	\N	\N	\N
20191224	1688852071335456		1688852071335456	\N	\N	\N
20191223	1688852071351911		\N	\N	\N	\N
20191223	1688852071351913		\N	\N	\N	\N
20191223	1688852077461933		\N	\N	\N	\N
20191224	1688852080647665		1688852080647665	\N	\N	\N
20191223	1688852084878818		\N	\N	\N	\N
20191224	1688852093204485		1688852093204485	\N	\N	\N
20191224	1688852093534664		1688852093534664	\N	\N	\N
20191224	1688852093534664		1688852093534664	\N	\N	\N
20191223	1688852095285640		\N	\N	\N	\N
20191224	1688852099321547		1688852099321547	\N	\N	\N
20191224	1688852099321547		1688852099321547	\N	\N	\N
20191223	1688852101515683		\N	\N	\N	\N
20191224	1688852111510387		1688852111510387	1688852111510387	1688852111510387	1688852111510387
20191223	1688852114830824		\N	1688852114830824	1688852114830824	1688852114830824
20191224	1688852116097287		1688852116097287	\N	\N	\N
20191224	1688852116097287		1688852116097287	\N	\N	\N
20191224	1688852116288185		1688852116288185	\N	\N	\N
20191223	1688852116288958		1688852116288958	1688852116288958	1688852116288958	1688852116288958
20191223	1688852116288958		1688852116288958	1688852116288958	1688852116288958	1688852116288958
20191223	1688852116288958		1688852116288958	1688852116288958	1688852116288958	1688852116288958
20191223	1688852116288958		1688852116288958	1688852116288958	1688852116288958	1688852116288958
20191223	1688852116288958		1688852116288958	1688852116288958	1688852116288958	1688852116288958
20191223	1688852116288958		1688852116288958	1688852116288958	1688852116288958	1688852116288958
20191223	1688852116288958		1688852116288958	1688852116288958	1688852116288958	1688852116288958
20191223	1688852116288958		1688852116288958	1688852116288958	1688852116288958	1688852116288958
20191223	1688852117406600		1688852117406600	1688852117406600	1688852117406600	1688852117406600
20191223	1688852117434967		1688852117434967	1688852117434967	1688852117434967	1688852117434967
20191223	1688852124341268		1688852124341268	1688852124341268	\N	\N
20191223	1688852124341268		1688852124341268	1688852124341268	\N	\N
20191223	1688852124575301		\N	1688852124575301	\N	\N
20191223	1688852125307362		1688852125307362	1688852125307362	\N	\N
20191223	1688852125858663		\N	\N	\N	\N
20191223	1688852126297984		1688852126297984	\N	1688852126297984	1688852126297984
20191224	1688852129600106		1688852129600106	\N	\N	\N
20191223	1688852136386244		\N	\N	\N	\N
20191223	1688852141286650		\N	\N	\N	\N
20191224	1688852142427776		1688852142427776	\N	\N	\N
20191224	1688852144298966		1688852144298966	\N	\N	\N
20191223	1688852145461382		\N	\N	\N	\N
20191223	1688852147332727		\N	\N	\N	\N
20191223	1688852150325378		\N	\N	\N	\N
20191223	1688852155303660		\N	\N	\N	\N
20191223	1688852156317416		\N	1688852156317416	\N	\N
20191223	1688852157305074		\N	\N	1688852157305074	\N
20191223	1688852157311014		\N	\N	\N	\N
20191224	1688852158414407		1688852158414407	\N	\N	\N
20191224	1688852162375862		1688852162375862	\N	\N	\N
20191224	1688852162375862		1688852162375862	\N	\N	\N
20191223	1688852167323070		\N	\N	\N	\N
20191223	1688852171175848		\N	\N	\N	\N
20191224	1688852172393209		1688852172393209	\N	\N	\N
20191223	1688852172393532		\N	\N	\N	\N
20191223	1688852172393537		\N	\N	\N	\N
20191223	1688852172393754		\N	\N	\N	\N
20191223	1688852172394637		\N	\N	\N	\N
20191223	1688852172394752		\N	\N	\N	\N
20191224	1688852172394837		1688852172394837	\N	\N	\N
20191224	1688852172395015		1688852172395015	\N	\N	\N
20191224	1688852172395015		1688852172395015	\N	\N	\N
20191223	1688852172395020		\N	\N	\N	\N
20191223	1688852172395048		\N	\N	\N	\N
20191223	1688852172396153		\N	\N	\N	\N
20191223	1688852175370686		\N	\N	\N	\N
20191224	1688852175375715		1688852175375715	\N	\N	\N
20191223	1688852175376490		\N	\N	\N	\N
20191223	1688852177000981		\N	\N	\N	\N
20191223	1688852183314661		\N	\N	\N	\N
20191223	1688852183315106		\N	\N	\N	\N
20191223	1688852194308661		\N	\N	\N	\N
20191224	1688852195346448		1688852195346448	\N	\N	\N
20191224	1688852203201357		1688852203201357	\N	\N	\N
20191223	1688852209279282		\N	\N	\N	\N
20191224	1688852210417866		1688852210417866	1688852210417866	1688852210417866	1688852210417866
20191224	1688852210417866		1688852210417866	1688852210417866	1688852210417866	1688852210417866
20191223	1688852211280063		1688852211280063	1688852211280063	\N	\N
20191223	1688852211280063		1688852211280063	1688852211280063	\N	\N
20191223	1688852212165140		\N	\N	\N	\N
20191224	1688852212563115		1688852212563115	1688852212563115	1688852212563115	\N
20191224	1688852212563115		1688852212563115	1688852212563115	1688852212563115	\N
20191223	1688852213389812		\N	\N	\N	\N
20191223	1688852213393412		1688852213393412	1688852213393412	1688852213393412	1688852213393412
20191223	1688852215439886		\N	\N	\N	\N
20191224	1688852216132328		1688852216132328	\N	\N	\N
20191223	1688852217323642		1688852217323642	\N	1688852217323642	1688852217323642
20191223	1688852220340762		\N	\N	\N	\N
20191223	1688852220340765		\N	\N	\N	\N
20191224	1688852220356632		1688852220356632	\N	\N	\N
20191224	1688852221516610		1688852221516610	\N	\N	\N
20191224	1688852221516610		1688852221516610	\N	\N	\N
20191223	1688852221611510		1688852221611510	\N	1688852221611510	\N
20191224	1688852223202364		1688852223202364	\N	\N	\N
20191224	1688852223202364		1688852223202364	\N	\N	\N
20191223	1688852224866499		\N	\N	\N	\N
20191223	1688852226295126		1688852226295126	1688852226295126	1688852226295126	\N
20191223	1688852226295126		1688852226295126	1688852226295126	1688852226295126	\N
20191223	1688852228016267		1688852228016267	1688852228016267	1688852228016267	\N
20191223	1688852228016267		1688852228016267	1688852228016267	1688852228016267	\N
20191224	1688852228190162		1688852228190162	\N	\N	\N
20191224	1688852228190162		1688852228190162	\N	\N	\N
20191223	1688852229098665		\N	\N	\N	\N
20191224	1688852230879703		1688852230879703	\N	\N	\N
20191223	1688852232805554		\N	\N	\N	\N
20191224	1688852234060149		1688852234060149	\N	\N	\N
20191224	1688852234060149		1688852234060149	\N	\N	\N
20191224	1688852236911154		1688852236911154	\N	\N	\N
20191224	1688852237330939		1688852237330939	\N	\N	\N
20191223	1688852241322309		\N	\N	\N	\N
20191224	1688852242389794		1688852242389794	\N	\N	\N
20191224	1688852242389794		1688852242389794	\N	\N	\N
20191223	1688852243307186		\N	\N	\N	\N
20191224	1688852243373126		1688852243373126	1688852243373126	\N	\N
20191223	1688852243373142		\N	\N	\N	\N
